"ids","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2","temp"
2812,5.0000e+02,-1.0000e+02,-1.8000e+02,3.0002e+02
2813,5.3333e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2814,5.6667e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2815,6.0000e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2816,6.3333e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2817,6.6667e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2818,7.0000e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2819,7.3333e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2820,7.6667e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2821,8.0000e+02,-1.0000e+02,-1.8000e+02,3.0000e+02
2822,-1.6667e+02,-7.5000e+01,-1.8000e+02,3.0054e+02
2823,-2.0000e+02,-7.5000e+01,-1.8000e+02,3.0044e+02
2824,-1.3333e+02,-7.5000e+01,-1.8000e+02,3.0084e+02
2825,-1.0000e+02,-7.5000e+01,-1.8000e+02,3.0134e+02
2826,-6.6667e+01,-7.5000e+01,-1.8000e+02,3.0203e+02
2827,-3.3333e+01,-7.5000e+01,-1.8000e+02,3.0283e+02
2828,0.0000e+00,-7.5000e+01,-1.8000e+02,3.0366e+02
2829,3.3333e+01,-7.5000e+01,-1.8000e+02,3.0438e+02
2830,6.6667e+01,-7.5000e+01,-1.8000e+02,3.0488e+02
2831,1.0000e+02,-7.5000e+01,-1.8000e+02,3.0507e+02
2832,1.3333e+02,-7.5000e+01,-1.8000e+02,3.0492e+02
2833,1.6667e+02,-7.5000e+01,-1.8000e+02,3.0446e+02
2834,2.0000e+02,-7.5000e+01,-1.8000e+02,3.0378e+02
2835,2.3333e+02,-7.5000e+01,-1.8000e+02,3.0299e+02
2836,2.6667e+02,-7.5000e+01,-1.8000e+02,3.0222e+02
2837,3.0000e+02,-7.5000e+01,-1.8000e+02,3.0153e+02
2838,3.3333e+02,-7.5000e+01,-1.8000e+02,3.0098e+02
2839,3.6667e+02,-7.5000e+01,-1.8000e+02,3.0058e+02
2840,4.0000e+02,-7.5000e+01,-1.8000e+02,3.0031e+02
2841,4.3333e+02,-7.5000e+01,-1.8000e+02,3.0015e+02
2842,4.6667e+02,-7.5000e+01,-1.8000e+02,3.0006e+02
2843,5.0000e+02,-7.5000e+01,-1.8000e+02,3.0002e+02
2844,5.3333e+02,-7.5000e+01,-1.8000e+02,3.0001e+02
2845,5.6667e+02,-7.5000e+01,-1.8000e+02,3.0000e+02
2846,6.0000e+02,-7.5000e+01,-1.8000e+02,3.0000e+02
2847,6.3333e+02,-7.5000e+01,-1.8000e+02,3.0000e+02
2848,6.6667e+02,-7.5000e+01,-1.8000e+02,3.0000e+02
2849,7.0000e+02,-7.5000e+01,-1.8000e+02,3.0000e+02
2850,7.3333e+02,-7.5000e+01,-1.8000e+02,3.0000e+02
2851,7.6667e+02,-7.5000e+01,-1.8000e+02,3.0000e+02
2852,8.0000e+02,-7.5000e+01,-1.8000e+02,3.0000e+02
2853,-1.6667e+02,-5.0000e+01,-1.8000e+02,3.0062e+02
2854,-2.0000e+02,-5.0000e+01,-1.8000e+02,3.0050e+02
2855,-1.3333e+02,-5.0000e+01,-1.8000e+02,3.0097e+02
2856,-1.0000e+02,-5.0000e+01,-1.8000e+02,3.0155e+02
2857,-6.6667e+01,-5.0000e+01,-1.8000e+02,3.0234e+02
2858,-3.3333e+01,-5.0000e+01,-1.8000e+02,3.0328e+02
2859,0.0000e+00,-5.0000e+01,-1.8000e+02,3.0425e+02
2860,3.3333e+01,-5.0000e+01,-1.8000e+02,3.0510e+02
2861,6.6667e+01,-5.0000e+01,-1.8000e+02,3.0570e+02
2862,1.0000e+02,-5.0000e+01,-1.8000e+02,3.0594e+02
2863,1.3333e+02,-5.0000e+01,-1.8000e+02,3.0579e+02
2864,1.6667e+02,-5.0000e+01,-1.8000e+02,3.0527e+02
2865,2.0000e+02,-5.0000e+01,-1.8000e+02,3.0449e+02
2866,2.3333e+02,-5.0000e+01,-1.8000e+02,3.0358e+02
2867,2.6667e+02,-5.0000e+01,-1.8000e+02,3.0267e+02
2868,3.0000e+02,-5.0000e+01,-1.8000e+02,3.0186e+02
2869,3.3333e+02,-5.0000e+01,-1.8000e+02,3.0120e+02
2870,3.6667e+02,-5.0000e+01,-1.8000e+02,3.0072e+02
2871,4.0000e+02,-5.0000e+01,-1.8000e+02,3.0039e+02
2872,4.3333e+02,-5.0000e+01,-1.8000e+02,3.0019e+02
2873,4.6667e+02,-5.0000e+01,-1.8000e+02,3.0008e+02
2874,5.0000e+02,-5.0000e+01,-1.8000e+02,3.0003e+02
2875,5.3333e+02,-5.0000e+01,-1.8000e+02,3.0001e+02
2876,5.6667e+02,-5.0000e+01,-1.8000e+02,3.0000e+02
2877,6.0000e+02,-5.0000e+01,-1.8000e+02,3.0000e+02
2878,6.3333e+02,-5.0000e+01,-1.8000e+02,3.0000e+02
2879,6.6667e+02,-5.0000e+01,-1.8000e+02,3.0000e+02
2880,7.0000e+02,-5.0000e+01,-1.8000e+02,3.0000e+02
2881,7.3333e+02,-5.0000e+01,-1.8000e+02,3.0000e+02
2882,7.6667e+02,-5.0000e+01,-1.8000e+02,3.0000e+02
2883,8.0000e+02,-5.0000e+01,-1.8000e+02,3.0000e+02
2884,-1.6667e+02,-2.5000e+01,-1.8000e+02,3.0068e+02
2885,-2.0000e+02,-2.5000e+01,-1.8000e+02,3.0055e+02
2886,-1.3333e+02,-2.5000e+01,-1.8000e+02,3.0106e+02
2887,-1.0000e+02,-2.5000e+01,-1.8000e+02,3.0169e+02
2888,-6.6667e+01,-2.5000e+01,-1.8000e+02,3.0256e+02
2889,-3.3333e+01,-2.5000e+01,-1.8000e+02,3.0358e+02
2890,0.0000e+00,-2.5000e+01,-1.8000e+02,3.0465e+02
2891,3.3333e+01,-2.5000e+01,-1.8000e+02,3.0559e+02
2892,6.6667e+01,-2.5000e+01,-1.8000e+02,3.0626e+02
2893,1.0000e+02,-2.5000e+01,-1.8000e+02,3.0653e+02
2894,1.3333e+02,-2.5000e+01,-1.8000e+02,3.0638e+02
2895,1.6667e+02,-2.5000e+01,-1.8000e+02,3.0582e+02
2896,2.0000e+02,-2.5000e+01,-1.8000e+02,3.0498e+02
2897,2.3333e+02,-2.5000e+01,-1.8000e+02,3.0399e+02
2898,2.6667e+02,-2.5000e+01,-1.8000e+02,3.0299e+02
2899,3.0000e+02,-2.5000e+01,-1.8000e+02,3.0209e+02
2900,3.3333e+02,-2.5000e+01,-1.8000e+02,3.0136e+02
2901,3.6667e+02,-2.5000e+01,-1.8000e+02,3.0082e+02
2902,4.0000e+02,-2.5000e+01,-1.8000e+02,3.0045e+02
2903,4.3333e+02,-2.5000e+01,-1.8000e+02,3.0022e+02
2904,4.6667e+02,-2.5000e+01,-1.8000e+02,3.0010e+02
2905,5.0000e+02,-2.5000e+01,-1.8000e+02,3.0004e+02
2906,5.3333e+02,-2.5000e+01,-1.8000e+02,3.0001e+02
2907,5.6667e+02,-2.5000e+01,-1.8000e+02,3.0000e+02
2908,6.0000e+02,-2.5000e+01,-1.8000e+02,3.0000e+02
2909,6.3333e+02,-2.5000e+01,-1.8000e+02,3.0000e+02
2910,6.6667e+02,-2.5000e+01,-1.8000e+02,3.0000e+02
2911,7.0000e+02,-2.5000e+01,-1.8000e+02,3.0000e+02
2912,7.3333e+02,-2.5000e+01,-1.8000e+02,3.0000e+02
2913,7.6667e+02,-2.5000e+01,-1.8000e+02,3.0000e+02
2914,8.0000e+02,-2.5000e+01,-1.8000e+02,3.0000e+02
2915,-1.6667e+02,0.0000e+00,-1.8000e+02,3.0070e+02
2916,-2.0000e+02,0.0000e+00,-1.8000e+02,3.0057e+02
2917,-1.3333e+02,0.0000e+00,-1.8000e+02,3.0109e+02
2918,-1.0000e+02,0.0000e+00,-1.8000e+02,3.0174e+02
2919,-6.6667e+01,0.0000e+00,-1.8000e+02,3.0264e+02
2920,-3.3333e+01,0.0000e+00,-1.8000e+02,3.0369e+02
2921,0.0000e+00,0.0000e+00,-1.8000e+02,3.0479e+02
2922,3.3333e+01,0.0000e+00,-1.8000e+02,3.0576e+02
2923,6.6667e+01,0.0000e+00,-1.8000e+02,3.0645e+02
2924,1.0000e+02,0.0000e+00,-1.8000e+02,3.0674e+02
2925,1.3333e+02,0.0000e+00,-1.8000e+02,3.0659e+02
2926,1.6667e+02,0.0000e+00,-1.8000e+02,3.0602e+02
2927,2.0000e+02,0.0000e+00,-1.8000e+02,3.0516e+02
2928,2.3333e+02,0.0000e+00,-1.8000e+02,3.0413e+02
2929,2.6667e+02,0.0000e+00,-1.8000e+02,3.0310e+02
2930,3.0000e+02,0.0000e+00,-1.8000e+02,3.0217e+02
2931,3.3333e+02,0.0000e+00,-1.8000e+02,3.0142e+02
2932,3.6667e+02,0.0000e+00,-1.8000e+02,3.0085e+02
2933,4.0000e+02,0.0000e+00,-1.8000e+02,3.0047e+02
2934,4.3333e+02,0.0000e+00,-1.8000e+02,3.0023e+02
2935,4.6667e+02,0.0000e+00,-1.8000e+02,3.0010e+02
2936,5.0000e+02,0.0000e+00,-1.8000e+02,3.0004e+02
2937,5.3333e+02,0.0000e+00,-1.8000e+02,3.0001e+02
2938,5.6667e+02,0.0000e+00,-1.8000e+02,3.0000e+02
2939,6.0000e+02,0.0000e+00,-1.8000e+02,3.0000e+02
2940,6.3333e+02,0.0000e+00,-1.8000e+02,3.0000e+02
2941,6.6667e+02,0.0000e+00,-1.8000e+02,3.0000e+02
2942,7.0000e+02,0.0000e+00,-1.8000e+02,3.0000e+02
2943,7.3333e+02,0.0000e+00,-1.8000e+02,3.0000e+02
2944,7.6667e+02,0.0000e+00,-1.8000e+02,3.0000e+02
2945,8.0000e+02,0.0000e+00,-1.8000e+02,3.0000e+02
2946,-1.6667e+02,2.5000e+01,-1.8000e+02,3.0068e+02
2947,-2.0000e+02,2.5000e+01,-1.8000e+02,3.0055e+02
2948,-1.3333e+02,2.5000e+01,-1.8000e+02,3.0106e+02
2949,-1.0000e+02,2.5000e+01,-1.8000e+02,3.0169e+02
2950,-6.6667e+01,2.5000e+01,-1.8000e+02,3.0256e+02
2951,-3.3333e+01,2.5000e+01,-1.8000e+02,3.0358e+02
2952,0.0000e+00,2.5000e+01,-1.8000e+02,3.0465e+02
2953,3.3333e+01,2.5000e+01,-1.8000e+02,3.0559e+02
2954,6.6667e+01,2.5000e+01,-1.8000e+02,3.0626e+02
2955,1.0000e+02,2.5000e+01,-1.8000e+02,3.0653e+02
2956,1.3333e+02,2.5000e+01,-1.8000e+02,3.0638e+02
2957,1.6667e+02,2.5000e+01,-1.8000e+02,3.0582e+02
2958,2.0000e+02,2.5000e+01,-1.8000e+02,3.0498e+02
2959,2.3333e+02,2.5000e+01,-1.8000e+02,3.0399e+02
2960,2.6667e+02,2.5000e+01,-1.8000e+02,3.0299e+02
2961,3.0000e+02,2.5000e+01,-1.8000e+02,3.0209e+02
2962,3.3333e+02,2.5000e+01,-1.8000e+02,3.0136e+02
2963,3.6667e+02,2.5000e+01,-1.8000e+02,3.0082e+02
2964,4.0000e+02,2.5000e+01,-1.8000e+02,3.0045e+02
2965,4.3333e+02,2.5000e+01,-1.8000e+02,3.0022e+02
2966,4.6667e+02,2.5000e+01,-1.8000e+02,3.0010e+02
2967,5.0000e+02,2.5000e+01,-1.8000e+02,3.0004e+02
2968,5.3333e+02,2.5000e+01,-1.8000e+02,3.0001e+02
2969,5.6667e+02,2.5000e+01,-1.8000e+02,3.0000e+02
2970,6.0000e+02,2.5000e+01,-1.8000e+02,3.0000e+02
2971,6.3333e+02,2.5000e+01,-1.8000e+02,3.0000e+02
2972,6.6667e+02,2.5000e+01,-1.8000e+02,3.0000e+02
2973,7.0000e+02,2.5000e+01,-1.8000e+02,3.0000e+02
2974,7.3333e+02,2.5000e+01,-1.8000e+02,3.0000e+02
2975,7.6667e+02,2.5000e+01,-1.8000e+02,3.0000e+02
2976,8.0000e+02,2.5000e+01,-1.8000e+02,3.0000e+02
2977,-1.6667e+02,5.0000e+01,-1.8000e+02,3.0062e+02
2978,-2.0000e+02,5.0000e+01,-1.8000e+02,3.0050e+02
2979,-1.3333e+02,5.0000e+01,-1.8000e+02,3.0097e+02
2980,-1.0000e+02,5.0000e+01,-1.8000e+02,3.0155e+02
2981,-6.6667e+01,5.0000e+01,-1.8000e+02,3.0234e+02
2982,-3.3333e+01,5.0000e+01,-1.8000e+02,3.0328e+02
2983,0.0000e+00,5.0000e+01,-1.8000e+02,3.0425e+02
2984,3.3333e+01,5.0000e+01,-1.8000e+02,3.0510e+02
2985,6.6667e+01,5.0000e+01,-1.8000e+02,3.0570e+02
2986,1.0000e+02,5.0000e+01,-1.8000e+02,3.0594e+02
2987,1.3333e+02,5.0000e+01,-1.8000e+02,3.0579e+02
2988,1.6667e+02,5.0000e+01,-1.8000e+02,3.0527e+02
2989,2.0000e+02,5.0000e+01,-1.8000e+02,3.0449e+02
2990,2.3333e+02,5.0000e+01,-1.8000e+02,3.0358e+02
2991,2.6667e+02,5.0000e+01,-1.8000e+02,3.0267e+02
2992,3.0000e+02,5.0000e+01,-1.8000e+02,3.0186e+02
2993,3.3333e+02,5.0000e+01,-1.8000e+02,3.0120e+02
2994,3.6667e+02,5.0000e+01,-1.8000e+02,3.0072e+02
2995,4.0000e+02,5.0000e+01,-1.8000e+02,3.0039e+02
2996,4.3333e+02,5.0000e+01,-1.8000e+02,3.0019e+02
2997,4.6667e+02,5.0000e+01,-1.8000e+02,3.0008e+02
2998,5.0000e+02,5.0000e+01,-1.8000e+02,3.0003e+02
2999,5.3333e+02,5.0000e+01,-1.8000e+02,3.0001e+02
3000,5.6667e+02,5.0000e+01,-1.8000e+02,3.0000e+02
3001,6.0000e+02,5.0000e+01,-1.8000e+02,3.0000e+02
3002,6.3333e+02,5.0000e+01,-1.8000e+02,3.0000e+02
3003,6.6667e+02,5.0000e+01,-1.8000e+02,3.0000e+02
3004,7.0000e+02,5.0000e+01,-1.8000e+02,3.0000e+02
3005,7.3333e+02,5.0000e+01,-1.8000e+02,3.0000e+02
3006,7.6667e+02,5.0000e+01,-1.8000e+02,3.0000e+02
3007,8.0000e+02,5.0000e+01,-1.8000e+02,3.0000e+02
3008,-1.6667e+02,7.5000e+01,-1.8000e+02,3.0054e+02
3009,-2.0000e+02,7.5000e+01,-1.8000e+02,3.0044e+02
3010,-1.3333e+02,7.5000e+01,-1.8000e+02,3.0084e+02
3011,-1.0000e+02,7.5000e+01,-1.8000e+02,3.0134e+02
3012,-6.6667e+01,7.5000e+01,-1.8000e+02,3.0203e+02
3013,-3.3333e+01,7.5000e+01,-1.8000e+02,3.0283e+02
3014,0.0000e+00,7.5000e+01,-1.8000e+02,3.0366e+02
3015,3.3333e+01,7.5000e+01,-1.8000e+02,3.0438e+02
3016,6.6667e+01,7.5000e+01,-1.8000e+02,3.0488e+02
3017,1.0000e+02,7.5000e+01,-1.8000e+02,3.0507e+02
3018,1.3333e+02,7.5000e+01,-1.8000e+02,3.0492e+02
3019,1.6667e+02,7.5000e+01,-1.8000e+02,3.0446e+02
3020,2.0000e+02,7.5000e+01,-1.8000e+02,3.0378e+02
3021,2.3333e+02,7.5000e+01,-1.8000e+02,3.0299e+02
3022,2.6667e+02,7.5000e+01,-1.8000e+02,3.0222e+02
3023,3.0000e+02,7.5000e+01,-1.8000e+02,3.0153e+02
3024,3.3333e+02,7.5000e+01,-1.8000e+02,3.0098e+02
3025,3.6667e+02,7.5000e+01,-1.8000e+02,3.0058e+02
3026,4.0000e+02,7.5000e+01,-1.8000e+02,3.0031e+02
3027,4.3333e+02,7.5000e+01,-1.8000e+02,3.0015e+02
3028,4.6667e+02,7.5000e+01,-1.8000e+02,3.0006e+02
3029,5.0000e+02,7.5000e+01,-1.8000e+02,3.0002e+02
3030,5.3333e+02,7.5000e+01,-1.8000e+02,3.0001e+02
3031,5.6667e+02,7.5000e+01,-1.8000e+02,3.0000e+02
3032,6.0000e+02,7.5000e+01,-1.8000e+02,3.0000e+02
3033,6.3333e+02,7.5000e+01,-1.8000e+02,3.0000e+02
3034,6.6667e+02,7.5000e+01,-1.8000e+02,3.0000e+02
3035,7.0000e+02,7.5000e+01,-1.8000e+02,3.0000e+02
3036,7.3333e+02,7.5000e+01,-1.8000e+02,3.0000e+02
3037,7.6667e+02,7.5000e+01,-1.8000e+02,3.0000e+02
3038,8.0000e+02,7.5000e+01,-1.8000e+02,3.0000e+02
3039,-1.6667e+02,1.0000e+02,-1.8000e+02,3.0044e+02
3040,-2.0000e+02,1.0000e+02,-1.8000e+02,3.0036e+02
3041,-1.3333e+02,1.0000e+02,-1.8000e+02,3.0069e+02
3042,-1.0000e+02,1.0000e+02,-1.8000e+02,3.0110e+02
3043,-6.6667e+01,1.0000e+02,-1.8000e+02,3.0165e+02
3044,-3.3333e+01,1.0000e+02,-1.8000e+02,3.0230e+02
3045,0.0000e+00,1.0000e+02,-1.8000e+02,3.0296e+02
3046,3.3333e+01,1.0000e+02,-1.8000e+02,3.0354e+02
3047,6.6667e+01,1.0000e+02,-1.8000e+02,3.0393e+02
3048,1.0000e+02,1.0000e+02,-1.8000e+02,3.0406e+02
3049,1.3333e+02,1.0000e+02,-1.8000e+02,3.0392e+02
3050,1.6667e+02,1.0000e+02,-1.8000e+02,3.0353e+02
3051,2.0000e+02,1.0000e+02,-1.8000e+02,3.0297e+02
3052,2.3333e+02,1.0000e+02,-1.8000e+02,3.0233e+02
3053,2.6667e+02,1.0000e+02,-1.8000e+02,3.0171e+02
3054,3.0000e+02,1.0000e+02,-1.8000e+02,3.0117e+02
3055,3.3333e+02,1.0000e+02,-1.8000e+02,3.0074e+02
3056,3.6667e+02,1.0000e+02,-1.8000e+02,3.0043e+02
3057,4.0000e+02,1.0000e+02,-1.8000e+02,3.0023e+02
3058,4.3333e+02,1.0000e+02,-1.8000e+02,3.0011e+02
3059,4.6667e+02,1.0000e+02,-1.8000e+02,3.0005e+02
3060,5.0000e+02,1.0000e+02,-1.8000e+02,3.0002e+02
3061,5.3333e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3062,5.6667e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3063,6.0000e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3064,6.3333e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3065,6.6667e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3066,7.0000e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3067,7.3333e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3068,7.6667e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3069,8.0000e+02,1.0000e+02,-1.8000e+02,3.0000e+02
3070,-1.6667e+02,1.2500e+02,-1.8000e+02,3.0034e+02
3071,-2.0000e+02,1.2500e+02,-1.8000e+02,3.0028e+02
3072,-1.3333e+02,1.2500e+02,-1.8000e+02,3.0053e+02
3073,-1.0000e+02,1.2500e+02,-1.8000e+02,3.0084e+02
3074,-6.6667e+01,1.2500e+02,-1.8000e+02,3.0127e+02
3075,-3.3333e+01,1.2500e+02,-1.8000e+02,3.0176e+02
3076,0.0000e+00,1.2500e+02,-1.8000e+02,3.0226e+02
3077,3.3333e+01,1.2500e+02,-1.8000e+02,3.0269e+02
3078,6.6667e+01,1.2500e+02,-1.8000e+02,3.0297e+02
3079,1.0000e+02,1.2500e+02,-1.8000e+02,3.0306e+02
3080,1.3333e+02,1.2500e+02,-1.8000e+02,3.0292e+02
3081,1.6667e+02,1.2500e+02,-1.8000e+02,3.0261e+02
3082,2.0000e+02,1.2500e+02,-1.8000e+02,3.0217e+02
3083,2.3333e+02,1.2500e+02,-1.8000e+02,3.0169e+02
3084,2.6667e+02,1.2500e+02,-1.8000e+02,3.0122e+02
3085,3.0000e+02,1.2500e+02,-1.8000e+02,3.0082e+02
3086,3.3333e+02,1.2500e+02,-1.8000e+02,3.0051e+02
3087,3.6667e+02,1.2500e+02,-1.8000e+02,3.0029e+02
3088,4.0000e+02,1.2500e+02,-1.8000e+02,3.0015e+02
3089,4.3333e+02,1.2500e+02,-1.8000e+02,3.0007e+02
3090,4.6667e+02,1.2500e+02,-1.8000e+02,3.0003e+02
3091,5.0000e+02,1.2500e+02,-1.8000e+02,3.0001e+02
3092,5.3333e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3093,5.6667e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3094,6.0000e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3095,6.3333e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3096,6.6667e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3097,7.0000e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3098,7.3333e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3099,7.6667e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3100,8.0000e+02,1.2500e+02,-1.8000e+02,3.0000e+02
3101,-1.6667e+02,1.5000e+02,-1.8000e+02,3.0025e+02
3102,-2.0000e+02,1.5000e+02,-1.8000e+02,3.0020e+02
3103,-1.3333e+02,1.5000e+02,-1.8000e+02,3.0039e+02
3104,-1.0000e+02,1.5000e+02,-1.8000e+02,3.0061e+02
3105,-6.6667e+01,1.5000e+02,-1.8000e+02,3.0092e+02
3106,-3.3333e+01,1.5000e+02,-1.8000e+02,3.0127e+02
3107,0.0000e+00,1.5000e+02,-1.8000e+02,3.0163e+02
3108,3.3333e+01,1.5000e+02,-1.8000e+02,3.0193e+02
3109,6.6667e+01,1.5000e+02,-1.8000e+02,3.0212e+02
3110,1.0000e+02,1.5000e+02,-1.8000e+02,3.0216e+02
3111,1.3333e+02,1.5000e+02,-1.8000e+02,3.0205e+02
3112,1.6667e+02,1.5000e+02,-1.8000e+02,3.0181e+02
3113,2.0000e+02,1.5000e+02,-1.8000e+02,3.0149e+02
3114,2.3333e+02,1.5000e+02,-1.8000e+02,3.0114e+02
3115,2.6667e+02,1.5000e+02,-1.8000e+02,3.0082e+02
3116,3.0000e+02,1.5000e+02,-1.8000e+02,3.0054e+02
3117,3.3333e+02,1.5000e+02,-1.8000e+02,3.0033e+02
3118,3.6667e+02,1.5000e+02,-1.8000e+02,3.0019e+02
3119,4.0000e+02,1.5000e+02,-1.8000e+02,3.0009e+02
3120,4.3333e+02,1.5000e+02,-1.8000e+02,3.0004e+02
3121,4.6667e+02,1.5000e+02,-1.8000e+02,3.0002e+02
3122,5.0000e+02,1.5000e+02,-1.8000e+02,3.0001e+02
3123,5.3333e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3124,5.6667e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3125,6.0000e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3126,6.3333e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3127,6.6667e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3128,7.0000e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3129,7.3333e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3130,7.6667e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3131,8.0000e+02,1.5000e+02,-1.8000e+02,3.0000e+02
3132,-1.6667e+02,1.7500e+02,-1.8000e+02,3.0017e+02
3133,-2.0000e+02,1.7500e+02,-1.8000e+02,3.0014e+02
3134,-1.3333e+02,1.7500e+02,-1.8000e+02,3.0027e+02
3135,-1.0000e+02,1.7500e+02,-1.8000e+02,3.0043e+02
3136,-6.6667e+01,1.7500e+02,-1.8000e+02,3.0064e+02
3137,-3.3333e+01,1.7500e+02,-1.8000e+02,3.0088e+02
3138,0.0000e+00,1.7500e+02,-1.8000e+02,3.0112e+02
3139,3.3333e+01,1.7500e+02,-1.8000e+02,3.0131e+02
3140,6.6667e+01,1.7500e+02,-1.8000e+02,3.0143e+02
3141,1.0000e+02,1.7500e+02,-1.8000e+02,3.0145e+02
3142,1.3333e+02,1.7500e+02,-1.8000e+02,3.0136e+02
3143,1.6667e+02,1.7500e+02,-1.8000e+02,3.0119e+02
3144,2.0000e+02,1.7500e+02,-1.8000e+02,3.0096e+02
3145,2.3333e+02,1.7500e+02,-1.8000e+02,3.0073e+02
3146,2.6667e+02,1.7500e+02,-1.8000e+02,3.0051e+02
3147,3.0000e+02,1.7500e+02,-1.8000e+02,3.0033e+02
3148,3.3333e+02,1.7500e+02,-1.8000e+02,3.0020e+02
3149,3.6667e+02,1.7500e+02,-1.8000e+02,3.0011e+02
3150,4.0000e+02,1.7500e+02,-1.8000e+02,3.0005e+02
3151,4.3333e+02,1.7500e+02,-1.8000e+02,3.0002e+02
3152,4.6667e+02,1.7500e+02,-1.8000e+02,3.0001e+02
3153,5.0000e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3154,5.3333e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3155,5.6667e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3156,6.0000e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3157,6.3333e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3158,6.6667e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3159,7.0000e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3160,7.3333e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3161,7.6667e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3162,8.0000e+02,1.7500e+02,-1.8000e+02,3.0000e+02
3163,-1.6667e+02,2.0000e+02,-1.8000e+02,3.0012e+02
3164,-2.0000e+02,2.0000e+02,-1.8000e+02,3.0010e+02
3165,-1.3333e+02,2.0000e+02,-1.8000e+02,3.0018e+02
3166,-1.0000e+02,2.0000e+02,-1.8000e+02,3.0029e+02
3167,-6.6667e+01,2.0000e+02,-1.8000e+02,3.0043e+02
3168,-3.3333e+01,2.0000e+02,-1.8000e+02,3.0059e+02
3169,0.0000e+00,2.0000e+02,-1.8000e+02,3.0075e+02
3170,3.3333e+01,2.0000e+02,-1.8000e+02,3.0087e+02
3171,6.6667e+01,2.0000e+02,-1.8000e+02,3.0094e+02
3172,1.0000e+02,2.0000e+02,-1.8000e+02,3.0094e+02
3173,1.3333e+02,2.0000e+02,-1.8000e+02,3.0087e+02
3174,1.6667e+02,2.0000e+02,-1.8000e+02,3.0075e+02
3175,2.0000e+02,2.0000e+02,-1.8000e+02,3.0060e+02
3176,2.3333e+02,2.0000e+02,-1.8000e+02,3.0045e+02
3177,2.6667e+02,2.0000e+02,-1.8000e+02,3.0031e+02
3178,3.0000e+02,2.0000e+02,-1.8000e+02,3.0019e+02
3179,3.3333e+02,2.0000e+02,-1.8000e+02,3.0011e+02
3180,3.6667e+02,2.0000e+02,-1.8000e+02,3.0006e+02
3181,4.0000e+02,2.0000e+02,-1.8000e+02,3.0003e+02
3182,4.3333e+02,2.0000e+02,-1.8000e+02,3.0001e+02
3183,4.6667e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3184,5.0000e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3185,5.3333e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3186,5.6667e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3187,6.0000e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3188,6.3333e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3189,6.6667e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3190,7.0000e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3191,7.3333e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3192,7.6667e+02,2.0000e+02,-1.8000e+02,3.0000e+02
3193,8.0000e+02,2.0000e+02,-1.8000e+02,3.0000e+02
